IMG;Ingr nr total - file;Ingr nr;Ingr nr identified;Ingr list;Ingr identified;Nr AB ingr - file;Nr AB ingr identified;AB ingr list - file;AB ingr list identified;Overlap (TP);Missed (FN);Extra (FP);AB ingr overlap (TP);AB ingr missed (FN);Wrongly flagged (FP)
v77;9;9;322;['cukurs', 'kakao masa', 'kakao sviests', 'kakao ar samazinātu tauku saturu', 'emulgatori', 'e322', 'no sojas', 'e476', 'aromatizētājs'];[': cukurs, kakao masa, kakao sviest\n\nog tostarp cukuri 490 tramm 85 g olbaltumvielas 6,1 g sāls\n\n ir no es {kakao pupiņas ir no valstīm ir izplatītājs latv\n\n940 : kuru cukru 490 ļ skaldulines med cy 85 „keegims g druska\n\nužsa ž „kakavos masē īr kakavos sviestas yra iš es {ka\n\ntel,8\n"soola sisaldus tuleneb alnult loodusliku naatrlumi esinemisest, / sāls saturs ir tikai da\n\ne26024 lcyl\n14:38 b2\n\n100» p pets\n\nūmurettua m " te mana\n\nmēmlatvijā:80000\n\n1}\n\n|\n\ne70 9, 1 :: riebaly rūgsčiy 17,\nž irvesioje vietoje, pagaminta lenkijoje pagal speciālu rimi\n\nv\n\n2\n\nsisaldada\n} } / 515 kcal, rasvad 290 g, millest kūllastunud\n4 | oo oida g jahedas kohas, toodetud poolas rimi eritelimusel\ndasimūlija eestis, ji mē food māri o tee 3, pi — pa ča vz eesti, c eestis: +372 6056333.\n9, kakao ar samazinātu tauku saturu, emulgatori, e322 {no sojas}, e476, aromatizētājs, var{kviešu, miežu} zemesriekstu, mandeļu, lazdu riekstu unlndijas riekstu daļiņas, 100g produkta uzturvērtība: enerģētiskā vērība 2150 1v/ 515 kcal, tauki 29,0. tostar i islāma i\nvlg ieteicams lidz termiņa beigām :/ lot: skatīt uz iepakojuma, uzglabāt sausā, vēsā vietā, ražots po f aši rim! pasūtījuma. kakao masa\nvie rimi latvia, a, deglava iela 161, rīga, lv-1021, bezmaksas tālrunis atsauks 380000 180, juodasisšokoladas. kakavos\nsausuju medžiagu = ne mažiau kalp 50%, sudedamosios dalys: cukrus, kakavos masē, kakavos sviestas, liesi kakavos milteliai, emulsikliai: e322 {ls soju}, e476, kvaploji medžia\nikviečiu miežiu}, žemes riešutu migdolu, lazd iepak pāpmrāja apziemeei re umas: enerainē vertē 215010/515 kcal riebalai 29,0g, iš kuri soči\n| *001 g, gerlausias iki pabaigos :/ lot: žlūrēti ant pakuotes. laikyti saus\navos upelēs yra iš ne es šallu}, platintojas lietuvoje: uab „rimi lietuva”, spaudos g. 6-1, lt-051\n\nneumarnbkhommy 3aka3y rimi, kakao-macca m kaka0-mac/1o m3 ec {kaka0-600bl m3 ctpah, he bxopaujmx b ec}.\nke a a a sēstt bi bi nātrija klātbūtnes rezultāts, / druskos kiekj nulemia tik natūraliai jame esantis natris.\n\nppiesātinātās taukskābes 1704 oglhidrāt\n\nga, gali būti pieno, grmo inčiu javy\ng.ang\n2, vilnius, lietuva, nemokamas klientu aptamavimo centro\n\n|\n\n'];0;0;[];[];0;0;0;[];[];[]
v78;4;4;373;['tomātu biezenis', 'bez mizām un sēklām', 'sāls', 'skābuma regulētājs e330'];['iii nn\n\na} 500 a ug koostisosad pureestatud tomatid*\nri a d |} meddes! to{31: ap 4 a aes ka ”\n: a a : appes use regulaatoi e330 "krav seļ kfitseeritud\n07 | jmisalane teave 100 g energiasisadus 85 kj 20 kora! ras ad\n48 bū nl ac! l i mad dūra af os vuv vglu vu ku lu klai asvad\n49. nes kuiaslunuad rasv je <oša sūsves "2 j\ndaudā 10 sodogga a l "apped <0,9g, sūsīvesikud 3,44, miles! suhkrud 2 9g\nc4 * a 0 o 48 vu b 64 a vu ās j\n2777 409 avalud pakendīt hoida jahedas {max +82c} p\n\npakenun vanmusidiuu liddītas tudsu} luld fesun r erc u tam on a\n3, pildikila, rae vald, 75308 hariumaa = šī. lnfoielejor lac a at eo aa rīta,\nas, na vau, {e3000 nanumaa, test. infotdefon eestis: +372 6056333 lv:\nekoloģisks tomātu biezenis, 500g. saslāv ea nē\n\ncivis, vuug. sastlāvda as. tomātu biezenis* {: puūreestatud mahetomatid 500\n{nal te: sia sv\n|\n\n— — —— —\n\natimenne vaata\n\nnn cē ām cāle =h.. g remo ļņpa |} l im\ndei, sāls, skābuma reguētājs e330. *krav sertificēta ekdoģiska sastāvdaļa strimla en\ndat "ti tt! dtīds/s ar { — m „o m: a a\n\n" rodukta uzturvērtība 100 g. enerģētiskā vērtība 85 kj/ 20kcel, tauki <0 50 en morot\n\nioslarp piesātinātās taukskābes <0,5g, ogļhidrāti: 3,4g, tostarp cukuri 2,99, |akerna.\nabalumvidas 1,1g, sāls 0,48g. atvērtu iepakojumu jāuzglabā vēsā vielā {maks. + 800}\nieleicams līdz: skat uz iepakojuma. ražots itālijā. izplatītājs latvijā: sia rimi latvia, a\ndeglava idea 151, rīga, lv-1021.: 80000 1800 passerade\n: zr tr nt! pomidorai 500g sudedamosios dalys lini pomidorai” koka i 10-15\npe zievaes ir seklu}, druska, rūgšstinguma reguliuojanti medžiaga e330. *kra ka f\nsenifikuotas ekologiškas sudedamosios dalys. produkto maistingumas e4040 sitloksklyfta.\ncnerginē veītē 85 kj/ 20 kcal, riebalai <0,5g, iš kuriy sočiuju riebalu rūgščiuy <0,59, och svart-\nangiavandeniai 3,4g, iš kuru cukru 29g, baltymai 1,1g, druska 0,48g. alidaryta jg korv eller\nprodukta laikyti šaldytuve {maks. +87c}. geniausias iki: žiūreb ant pakuotēs. pagaminta āker form\nltadijoje. piatintojas lietuvoje: uab „rimi lietuva", spaudos g. 6-1, lt-05132, vilnius, 8 j\ndietuva. nemokamas klientu aptarnavimo centro tel. 8 800 2e3000\n\netemjol. ror\n\n«xsroran. stro\nst. gratinera\n\ndatum gāller ooppnad forpackning. |2259 c i 10-15 min. servera\nforpackning t med ris eller |\n\nsorteras som pappersfērpackning.\ninformation d4\n\n\n'];0;0;[];[];0;0;0;[];[];[]
v79;6;6;42;['tomātu pasta', 'cukurs', 'etiķis', 'sāls', 'sīpoli', 'ķiploki'];['i. mr\n\nse locket. bāst fore-datum gāller o0oppnad\n\nmalldgakmei: basrīore urgangen av\n\ndam,\n\nnn\n\ncc\n>\n\nnū\n\nī wii\n\nvmvaiineazi\n\na\n\na\n"ls\nm!\na\nv\nj\nl\n\nij\n\n}\nm!\nuna:\nņ\nu\n"4\n|1|\n\n7\nvu\n"\n\nu\n\nm\n\nc\n\nā\n\na\n»nonii\ndet |\n\n'];0;0;[];[];0;0;0;[];[];[]
v80;8;8;113;['tomāti', '100g kečupa tiek gatavoti no 148g tomātu', 'etiķis', 'cukurs', 'sāls', 'garšvielu un garšaugu ekstrakti', 'satur selerijas', 'garšvielas'];[': tomāti {100 munttgenotā\ntomātu}, etiķis, cukurs, sāls, garšvielu un ii ekstrakti {satur selerijas}, garšvielas. pirms lietošanas\nsakratīt. pēc atvēršanas uzglabāt ledusskapī. leteicams līdz: skatīt datumu uz vāciņa.\n«gd tomatiketšup. koostisosad: tomatid {148g tomateid 100g ketšupi kohta}, āādikas, suhku,\n500, virtside ja maitsetaimede ekstrakt {sis. sellerīt}, virtsid. enne kasutamist loksutada. pealk\n" avamist hoida kulmkapis. parim enne: vi. korgilt. gb uab „eugesta”, kibirkšties 9.8, 1-024\nvilnius. +37052397739, infoeeugesta.lt. «psia eugesta un partneri, dzirāema\niela 119, lv-1055, = rīga.\n+37167472500, officedeugesta.lv.\n\ngd tugesta eesti as, rukki tee 5, {d €400m-460g\n\nlehmja 75306. +37260827782, {fteta 100 gprodukto/ 100g produkta /\nmodeugestaee www.heinzeu = {eee iogtootekot\ns a regnēvetē! ineslāvētba!\n\nutt\noo : :\no rida!\n\n—\n ī a\nn lemaesni āsi\n\noga\n\n—\n\n'];0;0;[];[];0;0;0;[];[];[]
v81;8;8;123;['tomātu biezenis', 'cukurs', 'spirta etiķis', 'sāls', 'grauzdēta cukura sīrups', 'garšvielas', 'kūpināšanas aromatizētājs', 'sīpolu ekstrakts'];['ee fa a ga\neo o ņ erikietiško stiliaus karbekiemas.: ž\ns su skruūdinto cukraus sirupu. sudedamosios tās ,\n< pon idoru tyre 66%, „gukrus, spirito actas, druska, skrudinto alas 2.\n0, pr i, kvapioji rū kore „svogūnu ekstraktas, 100 gprodukto\n1 pagamnt ik g 83 g pomīdonu barbekjū mērce ar grauzdēta cukura sīrupu\nmerikāņu ga stāvdaļas: tomātu biezenis 60%, cukurs, ira etiķis, sāls i\n< eti 1,6%, gramu kūpināšanas aromatizētājs, sīpolu ek kstrakts. 1004 prr-\n- dukta ipiga koostīse izmantoti 185gtomā u.{eed ameerika stiilis grillkaste rostitudsatkru\n«tomatipūree 66%, suhkur, veiniaādikas, s00l, rāstitud suhkrusirup 1,6 g d\nraat, a tem 100 gtoote valmistamiseks on kasutatud 185 a: eit.\n\nlh\n\ntu sal\nj meroinē vert} eneraētiskā\nki ioslis\nee\naly rūgsčiu\n\naaa i mātās t kt\nullast js rasvhapped\n\nroduits neste s\n\nie }\n\n\n'];0;0;[];[];0;0;0;[];[];[]
v82;10;10;99;['tomātu biezenis', 'cukurs', 'spirta etiķis', 'sāls', 'paprika', 'sīpoli', 'garšvielas', 'ietver  kūpinātu čili piparu chipotle', 'garšaugi', 'laima sulas koncentrāts'];[': tomātu biezenis 37%, cukurs, spirta e iķis, sals, paprika, sīpoli ņ\nsvielās {ietver 0,1% kūpinātu čili piparu  ietmik garsaugi, laima sulas koncentrats, 1000 pr ukta\nizgatavosanā izmantoti 160 oman mehhikostiilis salsakaste suitsutatud dip atier\n\nkoostisosad: tomatipiree 57%, suhkur, veinigādikas, 00, paprika, sibul, vūrtsid {sisaldab 0,1400\npotletsillit}, ūrdid, pirmaa kontsentraat. 100 g toote valmistamiseks on kasutatud 160 gtomale ,\n\n| maistingumas/ uzturvērtība/ "t | um :\n\nmu teave\nnerginē vertē/ fneraētiskā 364 kj | e30431 | am\nērta  peranā 86 kcal | 7 kcal | 0% |”\nriebalai/ tauki} rasvad afmmt hi\nmami au us fonā\nstarp piesātinātas taukskābes u\nmia kūlāstnus rasvhapped : : | \'\na avendenia oglhidrāti 1%\nkuru cur tostarp caku lina lira dli\n\n12446116\n\n\n'];0;0;[];[];0;0;0;[];[];[]
v83;9;9;72;['tomātu biezenis', '100 g produkta ir saražoti no 188 g tomātu', 'cukurs', 'spirta etiķis', 'ūdens', 'sāls', 'dabīgi aromatizētāji', 'garšvielu ekstrakti', 'garšvielas'];['ļ {0 pa mtamini dis 188.0\njnil cas srua ca\n\npīnio dnatinar a v\nmilj um od u dik\nra "n ļ ts 2\n{5 n jas skio 0} 10k li jj |4 šā\nj\nn\n\nmid a ks cukurs,s\n\n=lētomje | r\n\nrom\nna\n\naa\nu uk b\n\nvu 00 diocuki\n> velak iķgarā\n= sanas uzatā\n\n+\nuu\n\n- a ju \'\ncu\n\nsestā bestis uab, es le baltics jūr uoigēī ee: ts, t ii\n\n71613037\'"0\n\n} 004}\n\n\n'];0;0;[];[];0;0;0;[];[];[]
v84;10;10;100;['ūdens', 'tomātu pasta', 'sāls', 'saulespuķu eļļa', 'cukurs', 'baziliks', 'raudene', 'sīpoli', 'melnie pipari', 'skābuma regulētājs e330'];[': ūdens, tomātu pasta 47%, a |\n"-atlepiu eļļa, cukurs, baziliks 0,04%. raudene 0,03%, sīpoli melnie\n|! pipari skābuma regulētājs e330. 100 ģ produkta uzturvērti\n% še vērtība 173 ku/ 41 kcal, tauki 07 g, tostarp piesātinā :\nu: taukskābes <0.1 g, oglhidrāti 62 g, tostarp aku 146 g, škiedrvielas\n5124 g olbaltur vielas 1} 17 g, sāls 09 g. leteicams līdz\n\n\' lēpacojuma. pēc iepakojuma atvēršanas izlietot 3 dienas ražots le\n„1 pēc īpaša rim uk izplatītājs latvijā: siā rimi l\n1 ktira iela 161, rīga, lv-1021, | bezmaksas trans\nm 80000 188.\n\n"ali padažas picoms. sudedamosios days: nl\npasta 47 %, druska, saulēgražu aliejus, cu\n"1 laudonēlai uk ——— juodieji\n\nizuņemis\n\n\n'];0;0;[];[];0;0;0;[];[];[]
v85;11;11;234;['tomātu pasta', 'kapāti tomāti', 'tomātu sula', 'sīpoli', 'olīveļļa', 'modificēta kukurūzas ciete', 'cukurs', 'sāls', 'ķiploki', 'pētersīļi', 'baziliks'];['arm a is ice 100 g energjasisaldus 251 a pn\nj rasvad 209, millest kūllastunud rasvhapped 0,3 g, kiesaties\n\nmillest suhkrud 45 g kiudained 09g algu! 159,500|13g. parim\n\nenne: vaata pakendilt. peale avamist hoida kilmikus ja tarbida 3\n\npaeva jooksul. valmistatud itaalias rimi eritelimusei edasimiija |\n\nlestis: rimi eesti food as, pērguvālja tee 3, pildikula, rae valdi 75306 |}\n\nnarjumaa, eesti, infotelefon eestis: +37266056333. :\n\n2 mērce pastai ar ķiplokiem. sastāvdalas: tomātu pasta |\n7,3%, kapāti tomāti 225%, tomātu sula 75%, sīpoli, olveļa\n\nmodificēta kukurūzas ciete, cukurs, sāls, {0 1%, pētersīļi baziliks. 3\n100 g produkta uzturvērtība: enerģētiskā vērtība 251 kd/ 60 kcal\ntauki 20 g, tostarp piesātinātās taukskābes mg ogļhidrāti\n8, gtostarp cukuri 45 g, šķiedrvielas 09 g, olbaltumvielas 15 g sāls\n\n8 139. ieteicams līdz: skatīt uz grrijus pēc atvēršanas uzglabāt ā\n\nledusskapi un izlietot 3 dienu laikā. ražots itālijā pēc īpaša rim 1\n\npasūtījuma. izplatītājs latvijā: sia rimi latvia, a. deglava iela 161, 3\nbs rīga, lv-1021. bezmaksas tālrunis rs ū -\nāā padažas makaronams su česnakais, sudedamosios dais:\ni: di tyrē 57,3%, smulkinti pomidorai 2,574, iigas, arā\n75% svogūnai, alyvuogiu aliejus, modifikuotas kukurūzu kra las\nā cukrus, druska, česnakai 1%, petražolēs, bazilikai. 100 j m\nmaistingumas: energinē vertē 251 ku/ 60 kcal riebala ž j ga\nszūju dekak rgē b2 g aaa ba ar\n45 g skaidulines medžiagos 09 / alym 1 šaldytu\n\nām are šaldvtuvē,\ngeriausiasiki,žr ant pakuotes. atidarius pakuote laik specialuy rimi\nite per: pagaminta italijoje pagal speciālu rm\n\ne1504 1 platintojas\n\n\n'];0;0;[];[];0;0;0;[];[];[]
v86;4;4;102;['ūdens', 'tomātu pasta', 'sāls', 'skābuma regulētājs e330'];[': udens, tomātu pasta 43%,\n= sals, skābuma regulētājs 330. 100 , produkta uzturvērtība, ,\nenerģētiskā vertība 131 0/31 kcal tauki 00 g, tostarp piesātinātās |\ntaukskābes 00 g, oglnidrāti 34 tostarp cukuri 36 g, šķiedrviejas |\n18 g, olbaltumvielas 15 g, sāls 05 g. ieteicams līdz: skatīt uz:\nenakojuma pēc iepakojuma atvēršanas izlietot 3 dienas. ražots tālā |\npēc īpaša rimi pasūtījuma. izplatītājs latvija: sia rīmi latvia, £ :\ndeglava iela 161, rīga, lv-1021. bezmaksas tālrunis atsausmēm |\nlatvijā: 80000 180.\n\nka pomidory passata. sudedamosios daļys: venda\npomidoru pasta 43% druska, rūgštinguma reguluojanā medžiega 3\ne330, 100g produkto maistingumas: €ner its kg\n\n:< rebalai 0,0 g, is urlu sočiuju nebaluy ru\njaa taka team\n\n\n'];0;0;[];[];0;0;0;[];[];[]
v87;16;16;243;['tomātu pasta', 'sasmalcināti tomāti tomātu sulā', 'tofu', 'ūdens', 'soja', 'čili pipari', 'sīpoli', 'sarkanā paprika', 'neapstrādāta', 'extra virgin', 'olīveļļa', 'ķiploki', 'sāls', 'pētersīļi', 'skābuma regulētājs', 'e 330'];['\ntomātu pasta 40%, sasmalcināti tomāti tomātu sul\n\n21%, tofu 12% {ūdens, soja 45%}, čili pipari 10%,\nsīpoli, sarkanā paprika, neapstrādāta {extra virgin}\n\nolīveļļa, ķiploki, sāls, pētersīļi, skābuma regulētājs\n{e 330}. produkta uzturvērtība 100\nenerģētisk ā vērtība 300 kj/ 70 kcal tauki 38\ntostarp piesātnātāstaukskābes 0,7 g oglhidrāt {4 }\ng. tostarp cukuri 3,6 g, olbaltumvielas 2,9 g, sāls 0,9\ng uzglabāt sausā vietā. leteicams līdz skat. uz\niepak. ražots itālijā. izplatītājs latvijā: sia rimi\nlatvia a deglava iela 161, rīga, lv 1021\nbezmaksas tālrunis atsauksmēm latvijā 6000}\n180. lt: veganiskas makaronu padazas\narrabiata su soju varske, 390 g makaronu\npadažas su soju varškēs gabaliukais zvani\nsudedamosios dalvs pomidoru tyre 40%, smulkint\na m loru sultvse 21%, sojos varskē 12%\npomidorai pomicotu su } 9 mā 4 abtikos 10%\nsoja 45%}, aitrosios papiīkos |\n\njonoji paprika, ypac tyras alyvuogiu\nen *oenakai druska petražolēs, rūgstnguma\naleju cesnakal + + =330} produkto\nreguliuojanti mecadziāga { a: ta 300 kj} 70\naaistingumas 100 g: eneigine vertē 9vv * 7\n” « »bala > 8g 1s kunu sočiuju riebamu rūgscil 0,\nkaa a mivvand piai 49 g, 18 kumu cukru 3,0 9,\nda 09g laikyti sausoje vietoje\nant pakuotes. pagaminta\nc iiad dīmni lietuva\n\na wa\n\n{d\n\n4\n\n{vanduo\n\nsvogunai, tal\n\nnē\n4 "7.\nbaltvmai 2,9 g, druska\ngenausias iki žiūreti.\n\nsana\n\nden goda sāsen som dess\niekning ār framtagen med\nienom att den kan staplas\nransporteffektiv pā vāgen\nen. samtidigt ār den āter-\nsbar och bestār till stērsta\nartong som ār en fērnybar\na. miljosmart forpackning,\n\nkort sagt!\n\neller hemmalagad\n1alen svartpeppar\n\nrund\nassom g a 7\n\n\n'];0;0;[];[];0;0;0;[];[];[]
v88;8;8;70;['ūdens', 'sinepju pulveris', 'cukurs', 'rapšu eļļa', 'sāls', 'skābuma regulētājs', 'etiķskābe', 'garšvielas'];['—\n\ndirilj ji\nt izttieii\n\nž : produkta: enerģētiskā. vērtība |\n= = -piesātinātās: iret alma 16,29, tostarp cukuri 103 g,\nš olbaltumvielas 10,2 g, sāls 24 g. uzglabāt tem peretārā 2 +200 c.\n\n% pēc atvēršanas. uzglabāt ledusskapī {+2..+8?} c. leteičams. līdz:\n\n* skatīt atzīmi uz ie kota ražotājs: s4 rā: -foods latvija”, :\n\nzvaigžņu iela 1, spilve, babītes pag., mārupes .nov., lv-2101, latvija.\nbezmaksas tālrunis atsauksmēm {+371}80 04455.\n\nwww.spilva.lv\nm i matāts orkla\n\nrka - stikls, vāks\n\n\n'];0;0;[];[];0;0;0;[];[];[]
v89;8;8;0;['ūdens', 'sinepju pulveris', 'cukurs', 'rapšu eļļa', 'sāls', 'skābuma regulētājs', 'etiķskābe', 'garšvielas'];['\n'];0;0;[];[];0;0;0;[];[];[]
v90;19;19;33;['ūdens', 'rapšu eļļa', 'sinepju pulveris', 'sinepju sēklas', 'cukurs', 'vorčesteras mērce', 'pārtikas sāls', 'kartupeļu šķiedras', 'biezinātāji', 'guāra sveķi', 'ksantāna sveķi', 'skābuma regulētājs', 'etiķskābe', 'krāsviela', 'beta karotīns', 'konservanti', 'kālija sorbāts', 'nātrija benzoāts', 'garšvielas'];[': ūdens, rapšu eļļa, sinepju pulveris {6%}, sinepju sēklas {6%}, cukurs\n\nsiera av: pāri 5 sāls, kartupeļu šķiedras biezinā tajl gu sveķi, ksantāna\n\njlētājs {etiķskābe}, kr ela iela x ranti {kālij\nsvielas. 1vug prodl ta: n ētiskā ver\n\n\n'];0;1;[];['siera'];0;0;1;[];[];['siera']
v91;5;6;117;['grauzdēti zemesrieksti', 'argentīna', 'cukurs', 'zemesriekstu eļļa', 'jūras sāls 0', '7g'];[' grauzdēti\njā āromtīna} kura, zemesriekstu eļļa, jūras sāls 0,7g ut\n| tesieksti var: 0? līdz +5 un izlie cresny\nmesiedot derīguma termiņu {eng} peanut ui sea 84}\n| least peanuts paietu s ar p traces of nutsatiē\n\nž\n\' — t+5to+25%c, once apened s fa eee\n\n— ws\n\nua daus not exceeding best before dare ms aap aja apm |,\n\n:cocras: »kapekbit apaxvc {aprentvha veci\n"00, wopckas con 02t.\n\napaxmc, moket 09t m}\n| kasa kpakuto npv t+s no+25% nocne et\n} siesļīs tevemuu dit no m. aron\nact vest before open pa: at find us on\nšu kai iure s desure ||} n} /\nnufacturer mteenb:\nju a: — ut ie laemanan\nu ziovast tāln:\n\nva ds ja 6 s as\n32103889086\n\nnss sb ern= >\n\n\n'];0;0;[];[];0;0;0;[];[];[]
v92;6;6;59;['zemesrieksti', 'kakao sviests', 'augu eļļa', 'rapšu sēklu eļļa', 'sojas eļļa', 'jūras sāls'];[':  cocoa butter, vegetbieol sr\nzemesrieksti {95 %}, , augueļļa  soya oil}, sea sal. pr mg\n{rapšu sēklu eļļa, sojas ella} jūras sāls. nts. best befure bo note\nvar. ieteicams līdz... printing on the jar strenāji\n{beigām} un partijas nr: skat. skatiet and dark placēmmmestēju\nuzdrukātu uz burciņas. uzglabāt sausā, vēsā\n\nuntumšā vietā. lai iegūtu vairāk informācijas\n\nun kontaktinformāciju, lūdzu apmeklējiet\n\nmājas lapu wwwestrella.lv.\n\n\n'];0;0;[];[];0;0;0;[];[];[]
v93;17;17;77;['glikozes sīrups', 'ūdens', 'cukurs', 'kakao pulveris', 'sāls', 'stabilizētājs', 'emulgators mono', 'diglicerīdi', 'biezinātāji', 'ksantāna sveķi', 'karagināns', 'skābuma regulētājs nātrija fosfāts', 'cietinātājs kālija hlorīds', 'dekstroze', 'konservants', 'kālija sorbāts', 'vanilīns'];[': glikozes sīrups, ūdens, cukurs, kakao pulveris:\n9} sāls, stabilizētājs {emulgators mono-diglicerīdi, biezinātāji\n{ksantāna sveķi, karagināns}, skābuma regulētājs nātrija\niosfāts, cietinātājs kālija hlorīds, dekstroze}, konservants {kālija\nsorbāts}, vanilīns. glikozes sīrupa izcelsmes vieta: es. uzglabāt\ntemperatūrā +2... +25 "c. pēc atvēršanas uzglabāt ledusskapi\n{+2.+8”0}. ieteicams līdz: skatīt atzīmi uz iepakojuma.\nšķirošana: šķirot kā plastmasu\n\nražotājs: sia „orkla foods latvija ,\norkla zvaigžņu iela 1, spilve, babītes pag.\n" mārupes nov., lv-2101, latvija. ,\nbezmaksas tālrunis atsauksmēm {+371} 80004\nwww.spilva.lv\n\n4750022003065 neto masa\nie,\n\n\n'];0;0;[];[];0;0;0;[];[];[]
v94;18;18;66;['kviešu milti', 'cukurs', 'palmu eļļa', 'rapšu eļļa', 'kakao pulveris ar samazinātu tauku saturu', 'kviešu ciete', 'glikozes', 'fruktozes sīrups', 'irdinātāji', 'amonija karbonāti', 'kālija karbonāti', 'nātrija karbonāti', 'pārtikas sāls', 'emulgators', 'sojas lecitīni', 'skābuma regulētājs', 'nātrija hidroksīds', 'aromatizētājs'];[': kviešu milti, cukurs, palmu eļļa, rapšu eļļa, kakao pulveris ar samazinātu tauku\nsaturu {4,3%}, kviešu ciete, glikozes-fruktozes sīrups, irdinātāji {amonija karbonāti, kālija\nkarbonāti, nātrija karbonāti}, pārtikas sāls, emulgators {sojas iecitīni}, skābuma regulētājs {nātrija\nhidroksīds}, aromatizētājs. var. gb koostisosad: nisujahu, suhkur, palmiāli,\nwww.cocoalife.org rapsiāli, vāhendatud rasvasisaldusega kakaopulber {4,3%}, nisutārklis, variet tai\nkergitusained {ammooniumkarbonaadid, kaaliumkarbonaadid, naatriumkarbonaadid}, sool,\nemulgaator {sojaletsitiinid}, happesuse regulaator {naatriumhūdroksiid}, lohna- ja maitseaine. |\n\nondelēz, vēib sisaldada piima.\n\n” international\n\n—\n\n'];0;0;[];[];0;0;0;[];[];[]
v95;18;18;238;['kviešu milti', 'cukurs', 'palmu eļļa', 'rapšu eļļa', 'kakao pulveris ar samazinātu tauku saturu', 'kviešu ciete', 'glikozes', 'fruktozes sīrups', 'irdinātāji', 'amonija karbonāti', 'kālija karbonāti', 'nātrija karbonāti', 'pārtikas sāls', 'emulgators', 'sojas lecitīni', 'skābuma regulētājs', 'nātrija hidroksīds', 'aromatizētāji'];[': kviešu milti, cukurs, palmu eļļa, rapšu eļļa, kakao pulveris ar samazinātu tauku\nsaturu {6,6%}, kviešu ciete, glikozes-fruktozes sīrups, irdinātāji {amonija karbonāti, kālija\nkarbonāti, nātrija karbonāti}, pārtikas sāls, emulgators {sojas lecitīni}, skābuma regulētājs\n{nātrija hidroksīds}, aromatizētaji. ā |\nvar.\n\nkakaotaidisega {29%} kakaokipsised.\n\nkoostisosad: nisujahu, suhkur, palmiāli, rapsiēli, vāhendatud rasvasisaldusega kakaopulber\n{6,6%}, nisutārklis, glūkoosi-fruktoosisiirup, kergitusained {ammooniumkarbonaadid,\nkaaliumkarbonaadid, naatriumkarbonaadid}, sool, emulgaator {sojaletsitiinid}, happesuse\nregulaator {naatriumhūdroksiid}, lēhna- ja maitseained.\n\nvo1b sisaldada pma.\n\n.. cīd sausainiu gamybai naudojame kakava iš tvarios žemdirbystēs „cocoa\n\nlife” programos. aitu nato\n\ncc cd mēs izgatavojam cepumus no kakao, kas ir iegūts ilgtspējības\n, programmas „cocoa life" ietvaros.\n\n{f valmistame kūpsiseid kakaost, mis on saadud {> 1 76 g ce\n0871\n\ncocoa life\'i jātkusuutlikkuse programmi kaudu.\nwww.cocoalife.org\n\npap\n\n0\nļ -\nm u” ee n\n\n| energinē vertē/enerģētiskā vērtība/energiasisaldus\nriebalai/tauki/rasvad\nļiškuriu sočiuju riebalu rūgščiu/tostarp piesātinātā\n| taukskābes/ millest kullastunud rasv  ppei ”\n\ndruska/sāls/s00l\n\n1 pakuotēje 4x4 = 16 sausainiu. {1 sausainīs = 11 g}/ 1 iepakojumi\n11 9}/1 pakis 4x 4 = 16 kūpsist. {1 kūpsis = 11 g}/”*referencinis vi\nkiekis {e2400 kj/ 2000 kcal}. / **leteicamā deva vidusmēra pieaugušajam {\ntaiskasvanu vērdluskogus {e2400 k} /2000 kcal}. ā\n\ncd geriausias iki: žiūrēti data ant pakuotēs šono. laikyti sausoje vie\npagaminta es. gv ieteicams līdz: skatīt datumu uz pakas malas. uzg\nkarstuma. ražots es. gb parim enne: vaata kuupāeva pakendi kūlje\nkuuma eest. toodetud elis.\n\ncīd *brownie pyrago skonis. twd *brownie kūkas garša. cee *browr\n\nctd atstovas ctd pārstāvis bd esindaja uab „mondelez baltic", taik\nlietuva {leedu}. ccd nem. inf. tel. 8 800 22323.cgwo bezm. ini. tat 9\n\n'];0;1;[];['aitu'];0;0;1;[];[];['aitu']
